array,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Precipitation (Tipping Bucket),Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Spare One,Spare Two,Spare Three
111,1998,245,1315,13.48,0.183,270.2,48.95,40.47,21.27,100.6,83.4,2.886,2.667,0,-4.602,-0.007,21.74,21.35,19.24,0.141,0.634,0.191,,,
111,1998,245,1330,13.48,0.142,769,155,36.51,21.42,100.6,91.2,3.183,2.857,0,-4.602,-0.044,21.9,21.5,19.26,0.141,0.632,0.191,,,
111,1998,245,1345,13.47,0.113,688.2,141.8,41.54,21.22,100.6,119.9,2.682,2.405,0,-4.602,-0.005,22.09,21.64,19.28,0.141,0.631,0.191,,,
111,1998,245,1400,13.47,0.075,749,155.6,43.69,21.3,100.6,149.1,3.217,2.97,0,-4.602,-0.005,22.28,21.8,19.3,0.141,0.63,0.191,,,
111,1998,245,1415,13.46,0.051,673.2,144.3,42.08,21.22,100.6,153.8,2.619,2.371,0,-4.602,-0.016,22.46,21.95,19.32,0.141,0.629,0.191,,,
111,1998,245,1430,13.45,0.035,499.8,105.4,47.18,20.37,100.6,82.1,2.807,2.537,0,-4.602,-0.015,22.63,22.09,19.35,0.141,0.627,0.191,,,
111,1998,245,1445,13.45,0.09,215.3,44.55,45.7,20.59,100.6,112.5,2.671,2.403,0,-4.602,-0.037,22.72,22.22,19.38,0.14,0.625,0.191,,,
111,1998,245,1500,13.46,0.119,212.1,42.67,49.87,20.15,100.6,67.56,2.554,2.279,0,-4.602,-0.061,22.67,22.28,19.41,0.14,0.625,0.191,,,
111,1998,245,1515,13.47,0.14,306.4,60.24,44.23,20.95,100.6,154.8,2.762,2.467,0,-4.602,-0.025,22.57,22.29,19.44,0.14,0.624,0.191,,,
111,1998,245,1530,13.47,0.138,573.4,131.8,41.01,22.07,100.6,175.3,2.522,2.226,0,-4.602,-0.012,22.46,22.26,19.48,0.14,0.624,0.191,,,
111,1998,245,1545,13.46,0.111,577.8,134.3,43.29,21.19,100.6,153.5,2.419,2.237,0,-4.602,-0.038,22.4,22.22,19.51,0.14,0.624,0.191,,,
111,1998,245,1600,13.47,0.09,533.5,129.9,39.4,21.82,100.6,126.8,2.818,2.532,0,-4.602,-0.035,22.37,22.2,19.54,0.14,0.623,0.191,,,
111,1998,245,1615,13.45,0.039,362.5,84.7,39.93,21.5,100.6,207.2,2.824,2.442,0,-4.602,-0.014,22.39,22.19,19.57,0.14,0.622,0.191,,,
111,1998,245,1630,13.46,0.054,396.8,102.9,40.87,21.19,100.6,152.6,2.366,2.081,0,-4.602,-0.025,22.37,22.19,19.61,0.14,0.622,0.191,,,
111,1998,245,1645,13.47,0.093,315.1,82.8,41.41,21.13,100.6,136.8,2.532,2.25,0,-4.602,-0.023,22.31,22.18,19.64,0.14,0.622,0.191,,,
111,1998,245,1700,13.46,0.098,264.5,69.65,40.2,20.75,100.6,262,2.922,2.585,0,-4.602,-0.031,22.23,22.15,19.67,0.14,0.622,0.191,,,
111,1998,245,1715,13.47,0.128,135.4,33.26,45.3,20.56,100.6,219.2,2.421,2.106,0,-4.602,-0.018,22.11,22.1,19.7,0.14,0.622,0.191,,,
111,1998,245,1730,13.48,0.153,144.8,20.08,48.59,20.45,100.6,261.8,2.073,1.801,0,-4.602,-0.018,21.95,22.02,19.73,0.14,0.622,0.191,,,
111,1998,245,1745,13.49,0.187,64.27,15.06,51.74,20.04,100.6,226.1,1.533,1.257,0,-4.506,-0.019,21.76,21.93,19.76,0.14,0.622,0.191,,,
111,1998,245,1800,13.51,0.264,58.04,20.08,52.28,19.74,100.6,277.5,1.618,1.342,0,-4.506,-0.021,21.56,21.82,19.79,0.14,0.622,0.191,,,
111,1998,245,1815,13.4,0.297,36.82,5.021,54.56,19.36,100.6,316.7,0.797,0.436,0,-4.506,-0.029,21.36,21.69,19.81,0.14,0.622,0.191,,,
111,1998,245,1830,13.27,0.354,13.73,1.255,58.6,18.6,100.6,290.8,0.611,0.196,0,-4.507,-0.012,21.16,21.55,19.83,0.14,0.622,0.191,,,
111,1998,245,1845,13.21,0.45,6.241,0,61.75,18.1,100.7,330.5,0.446,0.097,0,-4.507,-0.023,20.96,21.41,19.85,0.14,0.623,0.191,,,
111,1998,245,1900,13.17,0.505,-1.872,-1.255,63.63,17.78,100.7,323.8,0.336,0,0,-4.507,-0.011,20.75,21.25,19.87,0.14,0.624,0.191,,,
111,1998,245,1915,13.15,0.565,-2.497,-1.255,65.31,17.28,100.7,322.9,0.591,0,0,-4.411,-0.027,20.54,21.09,19.88,0.14,0.624,0.191,,,
111,1998,245,1930,13.14,0.626,-1.873,-0.628,66.06,17.25,100.7,330,0.286,0,0,-4.412,-0.02,20.31,20.93,19.9,0.14,0.626,0.191,,,
111,1998,245,1945,13.12,0.649,-1.873,-0.628,65.99,17.28,100.7,318.2,0.27,0,0,-4.508,-0.016,20.11,20.76,19.91,0.14,0.627,0.191,,,
111,1998,245,2000,13.11,0.662,-1.249,-0.628,64.45,17.79,100.7,316.8,0.622,0.134,0,-4.508,-0.005,19.96,20.61,19.92,0.141,0.629,0.191,,,
111,1998,245,2015,13.1,0.651,-1.873,-0.628,63.38,17.85,100.7,305,1.488,0.977,0,-4.508,0.004,19.84,20.48,19.92,0.141,0.629,0.191,,,
111,1998,245,2030,13.09,0.649,-1.873,-0.628,64.59,17.44,100.8,322.2,1.013,0.439,0,-4.508,-0.001,19.73,20.37,19.93,0.141,0.631,0.191,,,
111,1998,245,2045,13.09,0.651,-3.746,-1.256,65.19,17.06,100.8,327.8,0.362,0.047,0,-4.508,-0.007,19.62,20.26,19.93,0.141,0.632,0.191,,,
111,1998,245,2100,13.08,0.646,-1.873,-0.628,69.69,16.27,100.8,52.58,0.547,0.371,0,-4.412,-0.029,19.51,20.16,19.93,0.141,0.633,0.191,,,
111,1998,245,2115,13.08,0.661,-1.249,-0.628,70.6,16.31,100.8,28.36,0.503,0.328,0,-4.412,-0.009,19.38,20.06,19.93,0.141,0.633,0.191,,,
111,1998,245,2130,13.07,0.674,-1.249,-0.628,76.7,15.81,100.8,47.69,0.546,0.297,0,-4.412,0.004,19.26,19.95,19.92,0.141,0.635,0.191,,,
111,1998,245,2145,13.07,0.639,-1.873,0.628,82.1,15.59,100.8,124.4,1.022,0.835,0.7,-4.413,0.009,19.17,19.86,19.92,0.141,0.636,0.191,,,
111,1998,245,2200,13.06,0.697,-0.624,0.628,92.3,14.5,100.8,172.1,1.481,1.142,2.1,-4.413,0.021,19.07,19.75,19.9,0.146,0.639,0.191,,,
111,1998,245,2215,13.06,0.717,-0.624,0.628,95.8,14.74,100.8,237.6,0.607,0.351,0.1,-4.413,-0.008,18.91,19.59,19.9,0.155,0.64,0.19,,,
111,1998,245,2230,13.05,0.714,-1.249,0,95.7,14.37,100.8,161.1,0.431,0.181,0,-4.317,-0.013,18.77,19.45,19.88,0.157,0.641,0.191,,,
111,1998,245,2245,13.05,0.713,-2.497,0,96.7,14,100.8,62.7,0.027,0,0,-4.317,0,18.68,19.33,19.87,0.158,0.642,0.191,,,
111,1998,245,2300,13.04,0.706,-2.497,-0.628,97.7,13.66,100.8,73.1,0.173,0.027,0,-4.317,-0.011,18.59,19.24,19.86,0.158,0.642,0.191,,,
111,1998,245,2315,13.04,0.713,-2.498,-0.628,98,13.45,100.8,343.7,0.125,0.007,0,-4.317,-0.011,18.48,19.15,19.85,0.159,0.643,0.191,,,
111,1998,245,2330,13.04,0.713,-1.873,-0.628,98,13.02,100.8,279.5,0.231,0.151,0,-4.317,-0.015,18.34,19.03,19.83,0.16,0.643,0.191,,,
111,1998,245,2345,13.03,0.697,-1.873,-0.628,99.2,12.55,100.8,43.54,1.092,0.749,0.1,-4.317,-0.007,18.18,18.91,19.81,0.16,0.645,0.191,,,
111,1998,245,2400,13.02,0.689,-2.498,-0.628,99,12.46,100.8,204.9,0.266,0.096,0,-4.509,-0.008,18.02,18.78,19.79,0.161,0.647,0.191,,,
111,1998,246,15,13.02,0.642,-1.873,-0.628,99.4,12.42,100.7,309.4,0,0,0,-4.317,-0.006,17.88,18.66,19.78,0.161,0.648,0.191,,,
111,1998,246,30,13.02,0.6,-1.873,-0.628,99.7,12.25,100.8,105.6,0.008,0,0,-4.317,0.054,17.74,18.53,19.75,0.161,0.648,0.191,,,
111,1998,246,45,13.01,0.57,-1.874,0,99.6,12.22,100.8,237.6,0.171,0.058,0,-4.317,0.017,17.59,18.41,19.73,0.161,0.649,0.191,,,
111,1998,246,100,13.01,0.54,-0.625,0,99.9,12.31,100.8,65.27,0.154,0.027,0,-4.317,-0.006,17.44,18.28,19.7,0.161,0.65,0.191,,,
111,1998,246,115,13,0.519,-1.874,-0.628,99.6,12.05,100.8,40.79,0.546,0.204,0,-4.317,-0.021,17.34,18.17,19.68,0.162,0.652,0.191,,,
111,1998,246,130,13,0.51,-1.874,-0.628,100,11.99,100.8,99.8,0.5,0.263,0,-4.317,-0.019,17.26,18.08,19.65,0.162,0.653,0.191,,,
111,1998,246,145,13,0.488,-2.498,-0.628,99.7,11.68,100.7,40.69,0.032,0,0,-4.317,-0.017,17.19,18,19.63,0.162,0.654,0.191,,,
111,1998,246,200,12.99,0.465,-1.874,0,100,11.88,100.7,36.54,0.053,0,0,-4.317,-0.019,17.1,17.91,19.6,0.162,0.655,0.191,,,
111,1998,246,215,12.98,0.437,-1.874,-0.628,100,11.79,100.7,64.17,0.039,0,0,-4.317,-0.022,16.98,17.82,19.57,0.162,0.656,0.191,,,
111,1998,246,230,12.98,0.406,-1.874,-0.628,100,11.81,100.7,310,0.217,0,0,-4.317,-0.032,16.86,17.72,19.54,0.162,0.657,0.191,,,
111,1998,246,245,12.98,0.377,-2.498,-0.628,100,11.65,100.8,317.3,0.018,0,0,-4.317,-0.021,16.76,17.61,19.51,0.163,0.658,0.191,,,
111,1998,246,300,12.97,0.353,-2.498,-0.628,99.7,11.32,100.8,325.2,0,0,0,-4.317,-0.038,16.66,17.51,19.48,0.163,0.66,0.191,,,
111,1998,246,315,12.96,0.333,-2.498,0,100,11.42,100.8,325.2,0,0,0,-4.317,-0.046,16.54,17.41,19.45,0.163,0.66,0.191,,,
111,1998,246,330,12.96,0.306,-1.874,0,100,11.44,100.8,313.5,0,0,0,-4.317,-0.044,16.42,17.31,19.41,0.163,0.661,0.191,,,
111,1998,246,345,12.96,0.282,-1.249,0,100,11.53,100.8,310.4,0.009,0,0,-4.317,-0.019,16.3,17.21,19.39,0.163,0.662,0.191,,,
111,1998,246,400,12.95,0.271,0,0,100,11.47,100.8,245.9,0.037,0,0,-4.317,-0.022,16.2,17.12,19.35,0.163,0.663,0.191,,,
111,1998,246,415,12.94,0.281,-0.625,0,100,11.47,100.8,207.5,0.028,0,0.1,-4.413,-0.026,16.13,17.03,19.32,0.163,0.663,0.191,,,
111,1998,246,430,12.94,0.298,-0.625,0,100,11.71,100.8,215.4,0,0,0,-4.317,-0.031,16.1,16.97,19.28,0.163,0.664,0.191,,,
111,1998,246,445,12.94,0.32,0,0,100,11.7,100.8,111.5,0.464,0.135,0,-4.317,-0.034,16.09,16.93,19.25,0.164,0.665,0.191,,,
111,1998,246,500,12.93,0.345,-0.625,0,100,11.71,100.8,50.72,0.494,0.124,0,-4.413,-0.028,16.09,16.91,19.21,0.164,0.667,0.191,,,
111,1998,246,515,12.93,0.38,-0.625,0,100,11.73,100.8,52.46,0.216,0.028,0,-4.317,-0.024,16.1,16.88,19.18,0.164,0.668,0.191,,,
111,1998,246,530,12.92,0.404,-0.625,0,100,11.85,100.9,49.42,0.092,0,0,-4.413,-0.022,16.12,16.87,19.14,0.163,0.669,0.191,,,
111,1998,246,545,12.91,0.424,0.625,0,100,12,100.9,241.6,0.267,0.062,0,-4.317,-0.023,16.13,16.86,19.1,0.163,0.668,0.191,,,
111,1998,246,600,12.92,0.442,3.123,0.628,100,12.04,100.9,288.9,0.074,0.01,0,-4.413,-0.023,16.15,16.85,19.07,0.163,0.669,0.191,,,
111,1998,246,615,12.91,0.465,9.37,1.884,100,12.18,100.9,321.5,0.019,0,0,-4.317,-0.025,16.16,16.85,19.04,0.164,0.669,0.191,,,
111,1998,246,630,12.91,0.484,23.73,4.397,100,12.35,100.9,109.2,0.094,0,0,-4.413,-0.027,16.17,16.84,19.01,0.163,0.67,0.191,,,
111,1998,246,645,12.91,0.506,39.35,8.17,100,12.72,100.9,152.6,0.275,0.042,0,-4.413,-0.032,16.2,16.84,18.98,0.163,0.67,0.191,,,
111,1998,246,700,13.09,0.532,58.08,12.56,99.9,12.92,100.9,35.34,0.172,0.02,0,-4.413,-0.026,16.23,16.85,18.95,0.163,0.671,0.191,,,
111,1998,246,715,13.22,0.564,84.9,17.59,99.8,13.2,101,39.14,0.079,0.024,0,-4.317,-0.022,16.28,16.86,18.92,0.163,0.671,0.191,,,
111,1998,246,730,13.64,0.576,116.8,23.87,99.1,13.48,101,104.2,0.258,0.098,0,-4.317,-0.024,16.35,16.89,18.89,0.163,0.671,0.191,,,
111,1998,246,745,13.74,0.6,127.4,26.38,97.9,14.08,101,55.66,0.176,0.054,0,-4.413,-0.021,16.43,16.93,18.86,0.163,0.671,0.191,,,
111,1998,246,800,13.73,0.634,147.4,29.52,96.6,14.59,101,210.3,0.096,0,0,-4.413,0.012,16.54,16.98,18.83,0.164,0.672,0.191,,,
111,1998,246,815,13.72,0.698,304.1,62.17,93.8,15.62,101,156.7,0.402,0.137,0,-4.413,0.016,16.66,17.05,18.81,0.163,0.672,0.191,,,
111,1998,246,830,13.7,0.723,213.6,40.82,87.5,16.03,101,204.6,0.482,0.179,0,-4.413,0.01,16.8,17.13,18.78,0.163,0.671,0.191,,,
111,1998,246,845,13.7,0.759,249.8,48.98,85.4,16.68,101,146.5,0.541,0.235,0,-4.413,-0.016,16.97,17.23,18.76,0.164,0.671,0.191,,,
111,1998,246,900,13.67,0.77,228.5,46.47,82.9,16.86,101,260.2,0.676,0.267,0,-4.509,0.002,17.15,17.35,18.74,0.164,0.67,0.191,,,
111,1998,246,915,13.66,0.736,259.1,52.74,79.8,17.11,101,246.5,1.052,0.669,0,-4.509,-0.017,17.35,17.47,18.72,0.164,0.669,0.191,,,
111,1998,246,930,13.64,0.71,337.7,65.92,79.4,17.36,101,305.7,1.502,0.981,0,-4.509,-0.017,17.54,17.62,18.71,0.164,0.668,0.191,,,
111,1998,246,945,13.62,0.697,636.1,119.9,74.6,18.02,101,314.3,1.922,1.285,0,-4.508,-0.026,17.72,17.76,18.69,0.163,0.666,0.192,,,
111,1998,246,1000,13.6,0.649,710,136.9,73.4,18.32,101,243,1.839,1.323,0,-4.508,0.004,17.88,17.92,18.68,0.163,0.665,0.192,,,
111,1998,246,1015,13.58,0.626,274.6,50.85,66.66,18.55,101,299.6,1.596,1.116,0,-4.507,0,18.04,18.09,18.67,0.163,0.665,0.191,,,
